PID,Session,hr,ibi,scl_mean,scl_std,scr_rate,scr_mean,scr_std,scr_max,attention_pct,roi_pct,eye_pct,mouth_pct,theta(4-6Hz),alpha(6-12Hz),beta(12-30Hz)
810v3,1,105.3878,0.586992237,0.135794572,0.002619637,4.8,0.002369296,0.000856123,0.003823066,0.732833333,0.630884694,0.12667728,0.504207414,2.29789,3.4529900000000002,5.06147
810v3,2,109.70200000000001,0.551749356,0.160803245,0.002589475,6.0,0.0020497379999999997,0.001068406,0.004093069,0.571333333,0.158984831,0.055425904000000005,0.103558926,2.50021,4.21554,4.31837
810v3,3,106.74600000000001,0.5401288329999999,0.17016106,0.0019523779999999998,6.0,0.001594277,0.000396625,0.002136246,0.2245,0.274684484,0.05939124,0.215293244,2.14248,3.09531,4.69511
810v3,4,103.9156,0.550162549,0.14950280800000001,0.00459549,1.2,0.009058001999999999,0.0,0.009058001999999999,0.15516666699999998,0.21374865699999998,0.13641246,0.077336198,1.7630400000000002,2.32613,4.3211699999999995
810v3,5,110.6926,0.534250607,0.17820809699999998,0.0019901529999999997,12.0,0.0009009889999999999,0.000542931,0.001931189,0.482833333,0.498446669,0.276838108,0.221608561,4.21173,3.7226199999999996,4.94232
810v3,6,110.2202,0.548336908,0.18526714,0.001578281,6.0,0.001766494,0.000506781,0.002775998,0.40066666700000003,0.294509151,0.10940099800000001,0.185108153,2.03993,3.8098400000000003,4.24127
817v4,1,122.0338,0.526292188,0.140083425,0.0026493090000000003,8.4,0.001263518,0.000434311,0.001924143,0.48616666700000005,0.232087761,0.074734316,0.157353445,2.54657,1.9904700000000002,4.231380000000001
817v4,2,125.5542,0.443276895,0.15010468800000001,0.00218645,4.8,0.001554039,0.000485423,0.002274789,0.17800000000000002,0.13576779,0.014044943999999998,0.121722846,1.6018700000000001,2.55393,2.96807
817v4,3,150.0094,0.49377259999999995,0.128472999,0.002747656,6.0,0.001593885,0.00048819999999999994,0.002026035,0.2295,0.557734205,0.035584604,0.522149601,2.12162,1.56949,3.5990599999999997
817v4,4,140.7698,0.404137773,0.11378833699999999,0.00366577,9.6,0.000755085,0.000274801,0.001149651,0.142666667,0.33177570100000003,0.19042056100000002,0.14135514,2.20289,2.0479,3.11618
817v4,5,146.6644,,0.158637341,0.001821608,8.4,0.0008353060000000001,0.000404609,0.001592695,0.035166667,0.227488152,0.213270142,0.014218008999999998,2.11574,2.6760900000000003,4.20567
817v4,6,159.9446,0.525517474,0.166653542,0.002052963,10.8,0.0009795960000000001,0.00042479199999999995,0.0016075039999999998,0.10233333300000001,0.28990228,0.013029316,0.276872964,2.1741,2.36616,2.80747
818v4,1,119.666,0.524357984,0.11669988099999999,0.0027877229999999998,4.8,0.0019352179999999998,0.000559224,0.002770295,0.279833333,0.370458606,0.23645026800000002,0.134008338,24.1959,9.30325,34.741
818v4,2,116.469,0.536587,0.134553524,0.0059123280000000005,1.2,0.012362672,0.0,0.012362672,0.2875,0.485217391,0.137391304,0.347826087,23.9038,13.6087,26.9517
818v4,3,116.3346,0.527925929,0.10283909699999999,0.003027041,2.4,0.00354564,0.0016340929999999999,0.005179733,0.292166667,0.22247575600000002,0.17683970300000001,0.045636052,9.83266,9.562710000000001,29.052
818v4,4,117.243,0.521345479,0.079466494,0.004707826,1.2,0.009647547,0.0,0.009647547,0.334666667,0.482569721,0.164342629,0.318227092,11.7331,16.8173,28.3898
818v4,5,120.725,0.5206030979999999,0.156641673,0.0026665440000000003,1.2,0.01683704,0.0,0.01683704,0.1035,0.571658615,0.5571658620000001,0.014492753999999998,19.5334,21.9655,32.1107
818v4,6,122.8156,0.506347595,0.180109682,0.00340606,1.2,0.012299694,0.0,0.012299694,0.150333333,0.35365853700000005,0.240576497,0.11308204,20.5522,15.1946,24.8512
822v3,1,100.9138,0.533034958,0.165847744,0.008121169000000001,9.6,0.000717305,0.000630537,0.0017996689999999998,0.300333333,0.573806881,0.249167592,0.32463929,2.27032,2.63013,4.89809
822v3,2,105.0036,0.585419256,0.127768138,0.010711286,8.4,0.001145215,0.000392994,0.001684896,0.676333333,0.639724002,0.264415968,0.375308034,1.9585299999999999,1.38958,3.4357800000000003
822v3,3,114.1396,0.528595657,0.226885046,0.005663466,7.2,0.0011432719999999999,0.000378044,0.0018777529999999998,0.046166667,0.314079422,0.21299639,0.10108303199999999,2.72168,2.8534200000000003,4.24832
822v3,4,116.65299999999999,0.545560629,0.198076225,0.007281694,4.8,0.002346874,0.0007971110000000001,0.0037237359999999996,0.369666667,0.740757439,0.178088368,0.562669071,1.41594,2.12506,3.5538199999999995
822v3,5,110.7032,0.554845288,0.25069852800000003,0.005438246999999999,9.6,0.001281297,0.000514744,0.001967527,0.553333333,0.41084337299999996,0.073493976,0.33734939799999997,2.3147,1.76237,4.6236
822v3,6,112.3678,0.494235574,0.270942217,0.00577454,9.6,0.00128831,0.000455434,0.001938232,0.152666667,0.472707424,0.360262009,0.112445415,1.6276,2.6409599999999998,3.36301
824v3,1,167.325,0.395851357,0.40460371700000003,0.006817583,3.6,0.008511317,0.002632732,0.011936566000000001,0.11333333300000001,0.10147058800000001,0.095588235,0.005882353000000001,3.16587,2.32645,7.554810000000001
824v3,2,166.2196,0.420592125,0.38249687,0.001336231,2.4,0.00783219,0.001665824,0.009498014,0.166333333,0.21242485,0.21242485,0.0,2.4673599999999998,3.9422800000000002,5.8721
824v3,3,161.3988,0.35765522200000005,0.428464475,0.00409994,3.6,0.005790162,0.001797826,0.008083303,0.0385,0.069264069,0.034632035,0.034632035,3.7605,5.36289,6.40639
824v3,4,156.1854,0.41073314299999997,0.39093342600000003,0.002508555,1.2,0.014934726,0.0,0.014934726,0.309333333,0.056034482999999996,0.052262931,0.003771552,2.23375,2.35209,5.97965
824v3,5,171.8382,0.35203817600000004,0.45038669299999995,0.005861356999999999,2.4,0.01119775,0.002052114,0.013249863999999998,0.034166667000000005,0.146341463,0.073170732,0.073170732,3.95307,5.29022,7.09865
824v3,6,173.7276,0.374841528,0.46794087100000004,0.005998635,2.4,0.016789879,0.00423288,0.021022759,0.089833333,0.016697588,0.0018552879999999999,0.014842301,2.45713,4.41822,5.566269999999999
826v3,1,90.025,0.5199591720000001,0.172674871,0.003095744,8.4,0.001277334,0.000620934,0.002321315,0.183166667,0.607825296,0.28207461300000003,0.325750682,5.52404,8.567860000000001,10.9655
826v3,2,134.8892,0.504946055,0.138459687,0.004175907,1.2,0.014882781000000001,0.0,0.014882781000000001,0.2315,0.554355652,0.058315335,0.496040317,7.49605,8.661760000000001,9.2831
826v3,3,129.792,0.484016024,0.119234038,0.0063194359999999995,8.4,0.0015685970000000001,0.000853175,0.003571795,0.256,0.4921875,0.050130207999999996,0.44205729200000005,8.93522,9.02979,9.86663
826v3,4,107.2574,0.5084367439999999,0.153918764,0.003625021,10.8,0.001145594,0.0007059880000000001,0.001945706,0.324166667,0.625192802,0.038046272,0.58714653,7.615130000000001,9.027460000000001,9.56949
826v3,5,128.2128,0.515648682,0.186199846,0.002166916,4.8,0.0028148070000000003,0.000811109,0.004021411,0.301666667,0.528729282,0.17182320399999998,0.35690607700000004,9.15965,8.60079,10.7069
826v3,6,129.695,0.5521085,0.19711547199999999,0.00369522,4.8,0.0041470790000000006,0.002889166,0.009111428000000001,0.128,0.298177083,0.109375,0.188802083,6.3325,8.59801,9.25731
827v3,1,121.8554,0.49517348299999997,0.09176270800000001,0.001491243,8.4,0.001179642,0.00044901800000000003,0.00210624,0.46233333299999996,0.267123288,0.011535688999999998,0.255587599,1.43913,2.29067,3.37909
827v3,2,124.149,0.509331766,0.09797286599999999,0.0012027210000000001,7.2,0.001165767,0.000411701,0.0017013479999999999,0.368166667,0.216387506,0.014486193,0.201901313,1.48481,1.70793,2.98407
827v3,3,125.8644,0.48252212,0.075526211,0.002322451,7.2,0.0013194370000000001,0.000467927,0.002106274,0.841333333,0.372820919,0.124009509,0.24881141,2.0863,2.02921,3.08222
827v3,4,123.7046,0.491144614,0.083624695,0.0017534360000000001,10.8,0.001076796,0.000248377,0.001460299,0.847,0.24321133399999997,0.099173554,0.14403778,2.19687,2.57556,3.03998
827v3,5,120.8834,0.49251044200000005,0.103060888,0.0010101819999999999,8.4,0.0011203060000000002,0.000402003,0.001936381,0.48366666700000005,0.362164025,0.00034459,0.361819435,2.32857,2.74982,3.08605
827v3,6,122.6852,0.496592793,0.10688934800000001,0.0008671810000000001,6.0,0.001591371,0.00059691,0.002506106,0.36116666700000005,0.47715736,0.03091832,0.44623904,2.40171,1.89763,2.80108
830v3,1,112.1432,0.529347781,0.225934131,0.006055939000000001,3.6,0.003634105,0.001175202,0.005282245,0.0,0.0,0.0,0.0,5.43251,4.81876,8.72373
